LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAY,PAYMENT_RATIO,CREDIT_UTILIZATION,AVG_PAYMENT_DELAY,MAX_PAYMENT_DELAY,DELAYED_MONTHS_COUNT,actual_default,risk_probability,risk_segment
70000,2,3,2,30,-1,2,0,0,0,0,71521,68041,68607,27870,28219,28810,0,2332,1751,1100,1034,1272,293068,7489,0.0255537963885514,4.186685714285714,0.1666666666666666,2,1,0,0.46792270674063635,High Risk
70000,2,3,2,40,0,0,2,0,0,0,12924,14615,14692,14784,15175,16360,2600,1000,1000,1000,2000,2000,88550,9600,0.1084133258046301,1.265,0.3333333333333333,2,1,0,0.4761002215790592,High Risk
120000,2,2,2,33,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1,0,0,0.37012713878725356,High Risk
360000,2,1,2,49,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,1,1,1,0.5567418722841262,Very High Risk
320000,2,1,2,36,0,0,0,0,0,0,29026,28179,28695,19370,10155,3788,5000,5018,1000,3000,0,7013,119213,21031,0.1764153238321324,0.372540625,0.0,0,0,0,0.1200062566379166,Low Risk
230000,1,1,1,56,0,0,0,0,0,0,38349,39154,39921,40828,37934,38889,1933,1700,1600,1340,1548,1844,235075,9965,0.0423907263639264,1.0220652173913043,0.0,0,0,0,0.18754701742646657,Medium Risk
280000,1,1,2,37,0,0,0,0,0,0,251486,245307,218043,196016,195307,168946,9352,8077,7171,8014,6235,4445,1275105,43294,0.0339532822787143,4.553946428571429,0.0,0,0,0,0.3130414458272175,High Risk
60000,1,3,2,44,0,0,0,0,0,0,57694,58749,38110,38525,38346,37416,2800,1900,1300,1363,1500,1466,268840,10329,0.0384206219312602,4.480666666666667,0.0,0,0,0,0.2838477403190924,Medium Risk
50000,1,2,1,38,2,0,0,2,2,2,27686,28436,31051,31542,32185,32900,1500,3100,1300,1300,1400,1300,183800,9900,0.0538628944504896,3.676,1.3333333333333333,2,4,1,0.8940899531613984,Very High Risk
230000,1,1,1,45,0,0,0,0,0,0,24901,26071,27937,28774,29202,29683,1500,2200,2000,1100,1000,980,166568,8780,0.0527112050333797,0.7242086956521739,0.0,0,0,0,0.20252101491559313,Medium Risk
50000,1,1,1,40,0,0,0,0,0,0,50657,50529,49162,19969,19893,20282,2015,2190,809,3012,5795,2001,210492,15822,0.0751667521806054,4.20984,0.0,0,0,0,0.35899967483707235,High Risk
60000,2,1,2,36,-1,2,-1,0,0,-1,2130,1940,7801,1308,3058,2190,0,7801,1158,1900,2190,2153,18427,15202,0.8249850762468117,0.3071166666666666,-0.1666666666666666,2,1,1,0.4595187210626984,High Risk
240000,2,1,2,29,0,0,0,0,0,0,186969,167474,168081,166589,165981,165951,5510,6000,8808,6006,6000,6000,1021045,38324,0.0375340949713284,4.254354166666666,0.0,0,0,0,0.16967631547013706,Medium Risk
170000,1,1,1,39,2,2,2,2,4,3,74298,80073,81959,89991,88018,86299,7000,3800,10000,0,0,3100,500638,23900,0.0477390849276323,2.944929411764706,2.5,4,6,1,0.7915066897346017,Very High Risk
50000,1,3,1,47,1,2,0,0,0,2,16217,15664,16693,17407,18660,19115,0,1586,1300,1546,900,0,103756,5332,0.0513897991441458,2.07512,0.8333333333333334,2,3,0,0.7246291731885373,Very High Risk
240000,1,1,1,37,-1,-1,-1,-1,-1,-1,4081,7608,154353,9617,11360,3842,7644,155142,9661,11489,3870,3539,190861,191345,1.0025358768947037,0.7952541666666667,-1.0,-1,0,0,0.11736860972999792,Low Risk
80000,1,2,2,35,0,0,0,0,0,0,77298,71051,71239,75710,63977,43385,2515,3000,6000,3008,2000,0,402660,16523,0.0410346197784731,5.03325,0.0,0,0,0,0.31052001447889876,High Risk
300000,2,2,2,36,1,-1,-1,-1,-1,-1,0,0,200,0,16418,88632,0,200,0,16418,88632,1913,105250,107163,1.0181757719714963,0.3508333333333333,-0.6666666666666666,1,1,0,0.31632603723464775,High Risk
50000,1,2,2,26,0,0,0,0,0,0,48065,49237,29651,30049,28376,28954,2500,1862,1150,1200,1200,1202,214332,9114,0.0425228150719444,4.28664,0.0,0,0,0,0.2955655867200567,Medium Risk
50000,2,1,2,23,0,0,0,2,0,0,48771,50062,51016,48133,47822,48126,2106,4206,391,1700,1806,1700,293930,11909,0.0405164494947776,5.8786,0.3333333333333333,2,1,0,0.4230827107262359,High Risk
30000,1,2,1,23,2,2,2,2,2,2,28224,29276,28635,30127,30525,29793,1800,150,2250,1000,0,700,176580,5900,0.0334126175104768,5.886,2.0,2,6,1,0.847031066782056,Very High Risk
220000,2,1,2,26,0,0,0,0,0,0,29452,33967,41422,44738,51479,56653,5000,8000,4000,7500,6000,4494,257711,34994,0.135787762260827,1.1714136363636365,0.0,0,0,0,0.12284573514834632,Low Risk
330000,1,2,1,48,-1,-1,-1,-1,-1,-1,6051,8346,8952,2732,2732,2732,8387,8996,2745,2745,2745,2734,31545,28352,0.8987795213187509,0.095590909090909,-1.0,-1,0,0,0.20334308673675758,Medium Risk
60000,2,2,2,28,2,0,0,0,2,-1,5669,6328,8460,10146,9413,15997,2000,3000,2500,0,15997,3000,56013,26497,0.47305089889847,0.93355,0.5,2,2,1,0.6691399800006007,Very High Risk
50000,2,1,2,23,0,-1,-1,-1,-1,0,1980,269,-721,-710,29114,27154,269,710,268,45171,1036,1000,57086,48454,0.8487895455978699,1.14172,-0.6666666666666666,0,0,0,0.25728701876685145,Medium Risk
300000,1,1,2,34,0,0,0,0,0,0,271928,274915,279570,241030,228125,215438,10230,9483,8172,8081,7707,7981,1511006,51654,0.0341851719979933,5.036686666666666,0.0,0,0,1,0.29980004008271516,Medium Risk
50000,2,1,2,27,-1,-1,-1,-1,0,0,6018,0,0,6085,6085,5605,0,0,6085,0,0,6690,23793,12775,0.536922624301265,0.47586,-0.6666666666666666,0,0,0,0.29717323752303304,Medium Risk
320000,1,1,2,26,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1896,1896,1.0,0.005925,-1.0,-1,0,0,0.2827585792741809,Medium Risk
120000,2,1,2,27,-1,-1,-1,-1,-1,2,3215,700,700,10673,9671,9332,700,700,10673,2550,0,10000,34291,24623,0.7180601323962555,0.2857583333333333,-0.5,2,1,0,0.39166735688345794,High Risk
140000,2,2,1,33,1,-1,0,0,0,0,0,7933,7283,8577,9452,11153,7933,2000,2000,1000,2000,1000,44398,15933,0.3588675165547997,0.3171285714285714,0.0,1,1,0,0.36640388870835644,High Risk
480000,2,2,2,30,1,-1,-1,-1,-1,0,0,0,0,0,330982,355339,0,0,0,330982,30000,13174,686321,374156,0.5451618120383902,1.4298354166666667,-0.5,1,1,0,0.21965802541796264,Medium Risk
480000,2,1,1,50,-1,-1,-1,-1,-1,-1,14638,11940,12318,6295,5284,6220,11956,12331,6295,5284,6220,9104,56695,51190,0.902901490431255,0.1181145833333333,-1.0,-1,0,0,0.13181361903432404,Low Risk
360000,2,2,1,46,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,1,1,1,0.574960389106588,Very High Risk
60000,2,2,2,23,0,0,0,0,0,0,21295,22629,23338,23810,25418,26050,1679,1388,860,2000,1055,2000,142540,8982,0.0630138908376596,2.3756666666666666,0.0,0,0,0,0.2387963175522274,Medium Risk
300000,1,1,1,37,0,0,-1,-1,-1,-1,41000,0,0,0,0,0,0,0,0,0,0,0,41000,0,0.0,0.1366666666666666,-0.6666666666666666,0,0,0,0.23821532024916295,Medium Risk
50000,1,2,2,37,0,0,0,0,0,0,16029,17039,18064,19076,19453,19862,1281,1306,1318,695,721,1018,109523,6339,0.057878253882746,2.19046,0.0,0,0,1,0.28384573479319186,Medium Risk
70000,1,2,2,31,0,0,0,0,0,0,63441,29091,29802,30395,31034,31668,1789,1500,1089,1130,1150,1200,215431,7858,0.0364757161225636,3.077585714285714,0.0,0,0,0,0.2379311540215977,Medium Risk
20000,2,2,3,30,1,2,2,2,0,0,17836,17246,19381,18772,19145,19545,0,2921,0,685,708,700,111925,5014,0.0447978557069466,5.59625,1.1666666666666667,2,4,1,0.6924601275351894,Very High Risk
360000,2,1,2,29,0,0,0,0,0,0,92693,87415,69552,38898,31222,55801,20595,20200,10063,1897,30278,83275,375581,166308,0.4428019521754295,1.0432805555555555,0.0,0,0,0,0.07676259144628828,Low Risk
320000,1,1,1,60,-1,-1,-1,-1,0,-1,9955,3465,84421,886,11741,4317,3465,84440,886,11533,4317,52466,114785,157107,1.3687067125495491,0.358703125,-0.8333333333333334,0,0,1,0.26691925213132817,Medium Risk
200000,1,4,1,49,0,0,0,0,0,0,49221,49599,50942,50146,50235,48984,1689,2164,2500,3480,2500,3000,299127,15333,0.051259164167728,1.495635,0.0,0,0,0,0.1379666225718036,Low Risk
210000,2,1,1,37,1,-1,-1,-1,-1,-1,0,732,873,148,129,292,732,873,148,129,292,0,2174,2174,1.0,0.0103523809523809,-0.6666666666666666,1,1,1,0.49493169742601895,High Risk
30000,1,2,1,36,2,2,0,0,0,0,30573,28473,29083,28313,28932,29565,0,2000,940,1000,1106,0,174939,5046,0.0288443400270951,5.8313,0.6666666666666666,2,2,0,0.6851035867167593,Very High Risk
40000,1,2,2,26,1,2,2,2,2,2,39826,40690,32183,38897,40234,40536,1900,390,8000,2500,1500,0,232366,14290,0.0614978094902008,5.80915,1.8333333333333333,2,6,0,0.7515638034505998,Very High Risk
50000,1,1,2,30,0,0,0,0,0,2,43935,47744,40339,44377,48723,49841,5000,2000,5000,5000,2010,9,274959,19019,0.0691703126647973,5.49918,0.3333333333333333,2,1,0,0.43834487621497076,High Risk
360000,2,1,1,37,-1,-1,-1,0,0,-1,4644,1417,3588,2589,1549,1278,1417,3588,0,0,1278,1998,15065,8281,0.5496846996349154,0.0418472222222222,-0.6666666666666666,0,0,0,0.20734035319275346,Medium Risk
50000,1,3,1,65,0,0,0,0,0,0,48341,47465,47942,48418,49530,28085,2068,1545,1171,1658,1321,0,269781,7763,0.028775191729588,5.39562,0.0,0,0,0,0.29965084320923807,Medium Risk
260000,1,1,1,51,-1,-1,-1,-1,-1,-1,771,1593,419,529,0,4090,1596,437,529,0,4090,98,7402,6750,0.9119156984598756,0.0284692307692307,-1.0,-1,0,0,0.35197962703178415,High Risk
250000,1,1,1,55,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,3861,0,3861,0.0,0.0,-0.6666666666666666,1,1,0,0.6165981965723765,Very High Risk
350000,1,2,2,36,0,0,0,0,0,0,15061,23719,36582,40452,15203,20596,10000,16000,6000,314,10000,7000,151613,49314,0.3252623455772262,0.43318,0.0,0,0,0,0.1106161311567678,Low Risk
260000,2,1,2,51,-1,-1,-1,-1,-1,2,12261,21670,9966,8517,22287,13668,21818,9966,8583,22301,0,3640,88369,66308,0.7503536307981306,0.3398807692307692,-0.5,2,1,0,0.2961737203575785,Medium Risk
80000,2,3,2,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,129487,29000,0.2239607064801872,1.6185875,-0.1666666666666666,0,0,0,0.1610853104030054,Medium Risk
50000,2,3,1,57,0,0,0,0,0,0,49017,50690,47487,48319,48449,49656,2500,2000,2000,1746,2000,1800,293618,12046,0.0410260951304075,5.87236,0.0,0,0,0,0.2881530298161036,Medium Risk
30000,1,3,2,29,0,0,0,0,0,0,27904,28547,29398,29864,30115,15818,1500,1700,1500,1010,1000,1000,161646,7710,0.0476968189747967,5.3882,0.0,0,0,0,0.3199082450495347,High Risk
160000,2,1,1,38,0,0,-1,-1,-1,-1,6555,0,0,0,0,0,0,0,0,0,0,0,6555,0,0.0,0.04096875,-0.6666666666666666,0,0,0,0.37073518897726937,High Risk
30000,2,2,1,38,0,0,-1,-1,-1,-1,3656,0,0,0,0,0,0,0,0,0,0,0,3656,0,0.0,0.1218666666666666,-0.6666666666666666,0,0,0,0.3969381596841661,High Risk
50000,2,3,1,49,0,0,0,0,0,-1,49195,48496,49412,49590,0,0,47000,2000,1000,0,0,0,196693,50000,0.2542032507511706,3.93386,-0.1666666666666666,0,0,1,0.3464620893962117,High Risk
30000,2,2,1,44,2,0,0,0,0,0,21003,22309,23343,24336,24475,24643,1662,1696,1689,1016,893,1100,140109,8056,0.0574980907721845,4.6703,0.3333333333333333,2,1,1,0.7895499946300895,Very High Risk
230000,2,1,2,30,-1,-1,-1,-1,-1,-1,1219,283,1906,501,283,423,283,1906,501,283,423,283,4615,3679,0.7971830985915493,0.0200652173913043,-1.0,-1,0,0,0.297415308302092,Medium Risk
50000,1,2,2,33,0,0,0,0,0,0,45853,44206,34713,19474,19508,19837,5435,2109,1576,1000,2000,1000,183591,13120,0.0714631980870522,3.67182,0.0,0,0,0,0.2603426390710356,Medium Risk
160000,1,2,2,36,1,-1,-1,-1,-1,-1,0,0,0,0,0,1000,0,0,0,0,1000,0,1000,1000,1.0,0.00625,-0.6666666666666666,1,1,0,0.5251276574577943,Very High Risk
300000,2,3,2,24,-1,0,0,-1,0,-1,7571,6156,5475,13581,13930,14000,1181,1475,13581,349,14070,268,60713,30924,0.5093472567654374,0.2023766666666666,-0.5,0,0,1,0.16069472173110758,Medium Risk
50000,1,2,1,41,0,0,0,0,0,0,19339,20424,20086,18600,19153,19289,1703,1306,810,1000,900,900,116891,6619,0.0566254031533651,2.33782,0.0,0,0,0,0.27328446275443985,Medium Risk
170000,2,3,1,40,0,0,0,0,0,0,69602,61493,58298,60343,61176,62092,2128,2729,4000,2169,2241,2258,373004,15525,0.0416215375706426,2.194141176470588,0.0,0,0,0,0.15879493545802054,Medium Risk
280000,2,3,2,48,0,0,0,0,0,0,166473,167864,140466,142417,126321,117613,7750,5195,5098,4319,4209,4127,861154,30698,0.0356475148463573,3.07555,0.0,0,0,0,0.17009563351905682,Medium Risk
20000,2,2,1,51,0,0,0,0,0,0,11156,13263,13357,14427,14894,15112,2300,1300,1300,700,600,600,82209,6800,0.0827160043304261,4.11045,0.0,0,0,0,0.38281570225845674,High Risk
60000,2,1,2,25,0,0,0,0,0,0,51907,52997,53559,54716,54533,58085,1935,2000,2000,2000,6000,0,325797,13935,0.0427720328916472,5.42995,0.0,0,0,0,0.2727320878626852,Medium Risk
360000,1,3,1,51,-1,-1,-1,-1,-1,-1,3019,2438,1008,1250,0,860,2444,1008,1250,0,860,0,8575,5562,0.6486297376093294,0.0238194444444444,-1.0,-1,0,0,0.21416331088320373,Medium Risk
270000,1,2,2,26,0,0,0,0,0,0,214277,199757,198551,201945,203636,205104,10000,7500,8000,7409,7869,10035,1223270,50813,0.0415386627645572,4.53062962962963,0.0,0,0,0,0.17831802706912364,Medium Risk
270000,1,1,1,38,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1,0,0,0.49014726328351577,High Risk
60000,2,3,1,46,0,0,0,0,0,0,58584,59250,52413,44436,28098,26749,2700,2219,1727,1120,1500,1100,269530,10366,0.0384595406819278,4.492166666666667,0.0,0,0,0,0.2998452159751572,Medium Risk
270000,1,2,1,48,2,2,2,0,0,0,53624,67736,63082,73568,77642,73452,15018,0,20000,5000,10000,0,409104,50018,0.1222623098283077,1.5152,1.0,2,3,1,0.674330633948211,Very High Risk
340000,2,4,2,30,0,0,0,0,0,-1,47001,47664,38192,39234,20960,360,2000,2000,2000,3000,360,360,193411,9720,0.0502556731519923,0.5688558823529412,-0.1666666666666666,0,0,0,0.12330761839402944,Low Risk
20000,1,2,2,23,1,2,0,0,0,-1,9352,9059,9823,10023,0,0,0,1000,200,0,0,0,38257,1200,0.031366808688606,1.91285,0.3333333333333333,2,2,1,0.6793233239419068,Very High Risk
50000,1,2,2,35,0,0,0,0,0,0,50000,37891,8434,8604,8865,9058,1150,1200,310,400,340,301,122852,3701,0.0301256796796144,2.45704,0.0,0,0,1,0.3324422467155188,High Risk
100000,1,2,2,27,0,0,0,0,0,0,10458,9899,6618,3895,4037,12959,2500,1162,3000,159,11845,200,47866,18866,0.3941419796933105,0.47866,0.0,0,0,0,0.21715101933368236,Medium Risk
80000,2,2,1,30,0,0,0,0,0,2,42755,45053,46104,48327,53549,52457,3000,1800,3000,6000,2900,2000,288245,18700,0.0648753664417422,3.6030625,0.3333333333333333,2,1,0,0.41865200489884274,High Risk
150000,2,1,1,43,-1,-1,-1,-1,0,-1,885,-123,-123,240,123,123,123,0,363,0,123,123,1125,732,0.6506666666666666,0.0075,-0.8333333333333334,0,0,0,0.2967027770200692,Medium Risk
140000,2,1,1,33,0,0,0,0,0,0,85314,87042,90165,91318,94847,35773,4000,5000,2000,4000,5000,6000,484459,26000,0.0536681122654342,3.4604214285714288,0.0,0,0,0,0.22151858149090223,Medium Risk
10000,1,2,2,22,0,0,0,0,0,0,6579,7599,8608,8780,9114,9234,1134,1143,315,476,420,1000,49914,4488,0.08991465320351,4.9914,0.0,0,0,1,0.38644842523710843,High Risk
310000,2,1,1,33,-1,-1,-1,-1,-1,-1,2729,0,0,0,0,343,0,0,0,0,343,410,3072,753,0.2451171875,0.0099096774193548,-1.0,-1,0,1,0.3010430788057925,High Risk
360000,1,1,1,34,-1,-1,-1,0,0,-1,33654,52686,64069,49005,8676,19487,52951,64535,8907,53,19584,16080,227577,162110,0.7123303321513158,0.6321583333333334,-0.6666666666666666,0,0,0,0.12661510162075917,Low Risk
320000,1,1,1,51,-1,-1,-1,-1,-1,-1,1834,556,1622,7728,5781,3896,556,1622,7762,5781,3896,2182,21417,21799,1.0178362982677311,0.066928125,-1.0,-1,0,0,0.27503061333393447,Medium Risk
390000,2,1,2,28,0,0,0,0,0,0,125863,131249,119175,115922,101725,90334,10053,5028,5045,3012,3000,5572,684268,31710,0.0463414919300624,1.7545333333333333,0.0,0,0,0,0.10664028157377363,Low Risk
70000,1,2,1,24,0,0,0,0,0,0,49169,48960,49864,48481,46946,47958,1840,1744,2001,2000,1800,1706,291378,11091,0.0380639581574449,4.162542857142857,0.0,0,0,0,0.33220693128270445,High Risk
210000,1,2,1,35,-1,-1,-1,-1,-1,-1,5811,0,0,0,1243,0,0,0,0,1243,0,0,7054,1243,0.1762120782534732,0.0335904761904761,-1.0,-1,0,0,0.30637578407953786,High Risk
20000,1,2,2,28,0,0,0,0,0,0,17973,17835,18795,18252,17589,17480,1318,1278,635,802,350,0,107924,4383,0.0406119120862829,5.3962,0.0,0,0,0,0.40634960362103617,High Risk
150000,1,2,1,40,0,0,0,0,0,0,154432,106396,105332,82191,77262,49851,4000,7041,3000,3116,2500,5000,575464,24657,0.0428471633325455,3.836426666666666,0.0,0,0,0,0.29705448961466036,Medium Risk
180000,2,2,2,29,0,0,0,0,0,0,151652,146805,143134,136777,133938,133723,6000,7000,5000,5000,5000,4679,846029,32679,0.0386263355038657,4.700161111111111,0.0,0,0,0,0.2125554211200299,Medium Risk
60000,2,2,2,29,0,0,0,0,0,0,53274,54093,53111,50568,47791,45421,2591,2109,1705,2010,2000,1523,304258,11938,0.0392364374971241,5.070966666666667,0.0,0,0,0,0.3064511121994937,High Risk
50000,1,2,1,29,0,0,0,0,0,0,49660,47359,45517,29699,28877,29531,2000,1500,2000,1100,2000,12000,230643,20600,0.0893155222573414,4.61286,0.0,0,0,1,0.37655872987766625,High Risk
80000,2,2,1,41,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1,0,0,0.3757287033591997,High Risk
90000,2,2,1,34,-1,2,-1,-1,-1,-1,336,168,432,0,0,0,0,432,0,0,0,0,936,432,0.4615384615384615,0.0104,-0.5,2,1,1,0.5563730554414323,Very High Risk
180000,2,3,2,24,0,0,0,0,0,0,100772,85185,77698,67459,52777,46337,3034,4031,2495,1556,1431,1293,430228,13840,0.0321689894660505,2.390155555555556,0.0,0,0,0,0.15918846274223075,Medium Risk
30000,2,2,1,28,0,0,0,2,0,0,11692,14505,17262,16690,17763,18960,3000,3000,0,1500,1500,1500,96872,10500,0.1083904533817821,3.2290666666666668,0.3333333333333333,2,1,1,0.46373806250462885,High Risk
180000,2,4,1,41,-1,-1,-1,-1,-1,-1,22777,20311,20726,22111,25560,2461,20328,20789,22169,25560,2461,10947,113946,102254,0.8973899917504783,0.6330333333333333,-1.0,-1,0,0,0.11581571741011012,Low Risk
500000,1,1,1,30,0,0,0,0,0,0,74797,75753,78031,78946,76689,77968,2800,3500,2818,2743,3000,10000,462184,24861,0.0537902653488653,0.924368,0.0,0,0,0,0.14510712229644718,Low Risk
170000,2,1,2,53,-1,-1,-1,-1,-1,-1,-200,-200,-200,0,2769,0,0,0,200,2769,0,0,2169,2969,1.3688335638543108,0.0127588235294117,-1.0,-1,0,0,0.29033519060894175,Medium Risk
330000,2,1,1,29,-1,-1,-1,0,0,0,730,213,2368,3368,1377,0,213,2368,1000,190,0,0,8056,3771,0.468098311817279,0.0244121212121212,-0.5,0,0,0,0.25086735085086187,Medium Risk
80000,1,2,2,26,0,0,0,0,-1,-1,15387,20847,23059,0,526,678,6000,3070,0,526,680,0,60497,10276,0.1698596624626014,0.7562125,-0.3333333333333333,0,0,0,0.24489240184699038,Medium Risk
120000,1,2,2,30,0,0,0,0,0,0,100802,104378,106651,108362,96168,99399,5200,5500,5000,5000,5000,5000,615760,30700,0.0498570871768221,5.131333333333333,0.0,0,0,0,0.2047931220604637,Medium Risk
70000,2,2,1,31,0,0,0,0,0,0,60058,49647,43968,41127,39137,28712,1834,1608,1559,1630,1300,1000,262649,8931,0.0340035560767412,3.752128571428572,0.0,0,0,0,0.2706789811610362,Medium Risk
230000,2,1,2,27,0,0,0,0,-1,-1,11406,10097,4600,3234,4696,7062,5097,1060,1000,4696,7062,10898,41095,29813,0.7254653850833435,0.1786739130434782,-0.3333333333333333,0,0,0,0.18108798586988653,Medium Risk
80000,1,4,1,25,-1,-1,-1,-1,0,0,59366,49079,0,16638,18367,33081,15027,0,16638,2000,15081,0,176531,48746,0.2761328038701418,2.2066375,-0.6666666666666666,0,0,0,0.1942958466875558,Medium Risk
180000,1,2,2,28,0,0,0,0,0,0,78128,81976,83338,90031,93692,96100,5000,4000,8000,5000,4000,5500,523265,31500,0.0601989431741087,2.907027777777778,0.0,0,0,0,0.1568066714355103,Medium Risk
160000,2,1,2,32,-1,-1,-1,-1,-1,-1,162,-2,-2,499,284,1248,0,0,501,285,1254,99,2189,2139,0.9771585198720876,0.01368125,-1.0,-1,0,0,0.294498378700023,Medium Risk
200000,1,1,2,38,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1,0,0,0.5192049411889451,Very High Risk
360000,1,1,2,34,1,-1,-1,-1,-1,-1,0,0,0,733,0,1307,0,0,733,0,1307,0,2040,2040,1.0,0.0056666666666666,-0.6666666666666666,1,1,0,0.42908983739292456,High Risk
50000,1,1,2,48,0,0,-1,0,0,0,53540,53321,49263,29063,26644,27201,1066,50045,992,1000,1000,1008,239032,55111,0.2305590883229023,4.78064,-0.1666666666666666,0,0,0,0.28868888589824027,Medium Risk
10000,2,3,1,49,0,0,0,0,0,0,9807,9976,7538,9322,9567,9766,2114,1131,2155,1400,1354,428,55976,8582,0.1533157067314563,5.5976,0.0,0,0,0,0.3592942275324057,High Risk
240000,2,1,1,33,-1,-1,-1,0,-1,-1,9187,4740,5240,7795,3771,1891,5005,5240,4101,3771,1891,46438,32624,66446,2.0367214320745464,0.1359333333333333,-0.8333333333333334,0,0,0,0.21204240262223156,Medium Risk
110000,2,1,2,32,0,0,0,-1,-1,-1,60558,30900,0,0,0,0,1900,0,0,0,0,0,91458,1900,0.020774563187474,0.8314363636363636,-0.5,0,0,0,0.2540007477305727,Medium Risk
90000,2,2,2,23,0,0,0,0,0,0,13107,13740,14770,13306,10465,9704,1251,1281,1173,500,1000,1000,75092,6205,0.0826319714483566,0.8343555555555555,0.0,0,0,0,0.23188325190675732,Medium Risk
30000,2,3,1,22,0,0,0,0,0,2,23185,24194,25529,26563,28120,28558,1400,1730,1760,2310,1033,0,156149,8233,0.0527252816220404,5.2049666666666665,0.3333333333333333,2,1,0,0.41335783213642413,High Risk
160000,2,2,2,27,1,-1,-1,-1,-1,-1,0,1519,0,0,0,2755,1519,0,0,0,2755,966,4274,5240,1.2260177819372953,0.0267125,-0.6666666666666666,1,1,1,0.45452962648322054,High Risk
30000,2,3,2,40,2,2,2,2,0,0,23687,23020,25218,24514,25030,25557,0,2579,0,909,944,4642,147026,9074,0.061716975228871,4.9008666666666665,1.3333333333333333,2,4,0,0.8252220525456134,Very High Risk
360000,1,3,2,34,-1,-1,-1,-1,-1,-1,3821,1937,944,1219,2216,1440,1937,944,1219,2216,2000,648,11577,8964,0.774293858512568,0.0321583333333333,-1.0,-1,0,0,0.1870189712071271,Medium Risk
230000,1,2,1,35,0,0,0,0,0,-1,176853,180639,180117,179717,124117,182717,10000,5000,0,5000,189600,10000,1024160,219600,0.2144196219340728,4.452869565217392,-0.1666666666666666,0,0,0,0.2833087065957843,Medium Risk
420000,1,1,1,43,-1,-1,-1,-1,-1,-1,3542,2967,2977,2987,3624,3165,3010,3035,3029,3637,3222,3025,19262,18958,0.9842176305679576,0.0458619047619047,-1.0,-1,0,0,0.2001827340613864,Medium Risk
210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,805451,65268,0.0810328623342698,3.835480952380952,4.0,6,6,1,0.6345812648645632,Very High Risk
320000,1,2,2,36,2,0,0,2,0,0,283743,289508,302561,283356,275361,268871,12013,21041,1514,9122,9518,9209,1703400,62417,0.0366425971586239,5.323125,0.6666666666666666,2,2,1,0.7728507527152095,Very High Risk
200000,1,3,2,30,0,0,0,0,0,0,24853,24065,19153,20606,21032,89162,3158,3007,3014,2007,70012,4037,198871,85235,0.4285944154753584,0.994355,0.0,0,0,0,0.14279607159528912,Low Risk
180000,2,2,1,27,1,-1,-1,-1,-1,-1,0,376,0,390,698,636,376,0,390,698,636,456,2100,2556,1.217142857142857,0.0116666666666666,-0.6666666666666666,1,1,0,0.4733157092588144,High Risk
50000,2,3,3,27,2,0,-1,-1,-1,-1,49929,49667,780,0,0,0,1750,780,0,0,0,0,100376,2530,0.0252052283414362,2.00752,-0.3333333333333333,2,1,0,0.7373411540501298,Very High Risk
350000,2,1,3,53,1,-1,-1,-1,-1,-1,36138,7613,5875,4020,33127,6877,7619,5875,4020,33127,6877,0,93650,57518,0.6141804591564335,0.2675714285714285,-0.6666666666666666,1,1,0,0.3006436010804139,High Risk
240000,1,3,1,55,0,0,0,0,0,0,25631,27047,26654,28065,29503,32042,2500,2000,2000,2000,3000,2000,168942,13500,0.0799090812231416,0.703925,0.0,0,0,0,0.16498239396089937,Medium Risk
440000,2,2,2,27,0,0,0,0,0,0,197019,182336,182617,166031,148157,142034,6040,12538,5047,10522,6082,10018,1018194,50247,0.0493491417156259,2.314077272727273,0.0,0,0,0,0.12942778858789944,Low Risk
20000,1,2,2,25,0,0,0,0,0,0,19791,19591,15788,14911,11699,12224,1917,1000,1000,1000,1068,0,94004,5985,0.0636675035104889,4.7002,0.0,0,0,1,0.33946381378622376,High Risk
